Date,Grade,Team 1,Elo_1,G_1,P_1,Sc_1,Team 2,Elo_2,G_2,P_2,Sc_2,Home,Margin,Weight,T1_win_odds,Result_T1,Result_T2
28-11-2020,Secondary,Meath,1231,3,10,19,Antrim,1560,2,30,36,Y,1.894736842,50,30.48%,-29,29
28-11-2020,Secondary,Westmeath,1399,1,21,24,Carlow,1418,2,13,19,Y,1.263157895,50,64.64%,22,-22
28-11-2020,Secondary,Fermanagh,155,2,8,14,Louth,378,2,19,25,N,1.785714286,50,26.37%,-24,24
29-11-2020,All-Ireland,Limerick,2295,0,27,27,Galway,2163,0,24,24,N,1.125,80,64.75%,32,-32
13-12-2020,Secondary,Kerry,1484,1,17,20,Antrim,1560,0,22,22,N,1.1,50,41.34%,-23,23
13-12-2020,All-Ireland,Waterford,2038,0,19,19,Limerick,2327,0,30,30,N,1.578947368,80,20.90%,-26,26
26-01-2019,League,Tipperary,2008,2,16,22,Clare,2048,1,11,14,Y,1.571428571,40,62.40%,24,-24
26-01-2019,League,Dublin,1736,3,15,24,Carlow,1542,0,18,18,Y,1.333333333,40,82.98%,9,-9
26-01-2019,League,Antrim,1381,2,16,22,Kerry,1457,1,21,24,Y,1.090909091,40,58.44%,-26,26
26-01-2019,League,Down,1196,0,14,14,Derry,906,1,16,19,Y,1.357142857,40,88.35%,-48,48
26-01-2019,League,Warwickshire,879,0,11,11,Wicklow,1115,2,20,26,Y,2,40,40.23%,-32,32
26-01-2019,League,Lancashire,379,0,10,10,Tyrone,796,2,17,23,N,2,40,12.78%,-10,10
27-01-2019,League,Kilkenny,2049,2,18,24,Cork,1991,0,17,17,Y,1.411764706,40,72.27%,16,-16
27-01-2019,League,Wexford,1897,2,11,17,Limerick,2161,1,17,20,Y,1.176470588,40,37.17%,-17,17
27-01-2019,League,Galway,2230,1,27,30,Laois,1447,2,15,21,Y,1.428571429,40,98.66%,1,-1
27-01-2019,League,Waterford,1908,2,28,34,Offaly,1442,0,7,7,Y,2,40,94.46%,4,-4
27-01-2019,League,Westmeath,1447,2,17,23,London,1113,0,15,15,Y,1.533333333,40,90.28%,6,-6
27-01-2019,League,Mayo,1067,0,17,17,Meath,1140,0,17,17,Y,1,40,58.77%,-4,4
27-01-2019,League,Donegal,1042,1,13,16,Kildare,1164,2,16,22,Y,1.375,40,53.22%,-29,29
27-01-2019,League,Louth,603,1,12,15,Roscommon,867,3,18,27,Y,1.8,40,37.17%,-27,27
27-01-2019,League,Monaghan,771,0,5,5,Armagh,867,4,11,23,Y,2,40,56.19%,-45,45
27-01-2019,League,Cavan,212,2,9,15,Leitrim,316,1,11,14,Y,1.071428571,40,55.28%,19,-19
27-01-2019,League,Sligo,413,2,14,20,Fermanagh,90,1,16,19,Y,1.052631579,40,89.83%,4,-4
02-02-2019,League,Limerick,2178,1,21,24,Tipperary,2032,1,14,17,Y,1.411764706,40,79.63%,12,-12
02-02-2019,League,Kildare,1193,8,19,43,Warwickshire,847,0,6,6,Y,2,40,90.76%,7,-7
03-02-2019,League,Clare,2024,2,20,26,Kilkenny,2065,1,22,25,Y,1.04,40,62.29%,16,-16
03-02-2019,League,Cork,1975,0,17,17,Wexford,1880,1,18,21,Y,1.235294118,40,75.55%,-37,37
03-02-2019,League,Carlow,1533,0,20,20,Galway,2231,0,20,20,Y,1,40,7.42%,17,-17
03-02-2019,League,Laois,1446,1,15,18,Waterford,1912,4,22,34,Y,1.888888889,40,18.92%,-14,14
03-02-2019,League,Offaly,1438,0,12,12,Dublin,1745,2,19,25,Y,2,40,32.67%,-26,26
03-02-2019,League,Kerry,1483,2,17,23,Westmeath,1453,4,13,25,Y,1.086956522,40,69.61%,-30,30
03-02-2019,League,Meath,1144,2,15,21,Antrim,1355,3,13,22,Y,1.047619048,40,43.02%,-18,18
03-02-2019,League,Wicklow,1147,0,15,15,Down,1148,1,23,26,Y,1.733333333,40,66.51%,-46,46
03-02-2019,League,Derry,954,3,18,27,Donegal,1013,0,12,12,Y,2,40,60.33%,32,-32
03-02-2019,League,Armagh,912,2,14,20,Lancashire,369,0,12,12,Y,1.666666667,40,96.05%,3,-3
03-02-2019,League,Roscommon,894,1,21,24,Monaghan,726,0,14,14,Y,1.714285714,40,81.22%,13,-13
03-02-2019,League,Tyrone,806,2,23,29,Louth,576,1,11,14,Y,2,40,85.19%,12,-12
03-02-2019,League,Leitrim,297,0,19,19,Sligo,417,2,14,20,Y,1.052631579,40,53.45%,-23,23
10-02-2019,League,Fermanagh,86,2,7,13,Longford,480,1,16,19,Y,1.461538462,40,24.53%,-14,14
16-02-2019,League,Cork,1938,1,20,23,Clare,2040,0,20,20,Y,1.15,40,55.50%,20,-20
16-02-2019,League,Laois,1432,3,17,26,Offaly,1412,2,16,22,Y,1.181818182,40,68.63%,15,-15
16-02-2019,League,Waterford,1926,3,15,24,Carlow,1550,0,10,10,Y,2,40,91.85%,7,-7
16-02-2019,League,Lancashire,366,1,13,16,Louth,564,2,12,18,N,1.125,40,28.66%,-13,13
17-02-2019,League,Kilkenny,2049,0,15,15,Limerick,2190,2,18,24,Y,1.6,40,51.04%,-33,33
17-02-2019,League,Wexford,1917,1,15,18,Tipperary,2020,1,14,17,Y,1.058823529,40,55.39%,19,-19
17-02-2019,League,Galway,2214,0,20,20,Dublin,1771,1,11,14,Y,1.428571429,40,93.88%,3,-3
17-02-2019,League,Meath,1126,3,16,25,London,1107,3,10,19,Y,1.315789474,40,68.53%,17,-17
17-02-2019,League,Kerry,1453,3,18,27,Mayo,1063,0,9,9,Y,2,40,92.32%,6,-6
17-02-2019,League,Antrim,1373,1,15,18,Westmeath,1483,1,17,20,Y,1.111111111,40,54.59%,-24,24
17-02-2019,League,Warwickshire,840,0,11,11,Down,1194,1,16,19,Y,1.727272727,40,28.10%,-19,19
17-02-2019,League,Donegal,981,0,15,15,Wicklow,1101,2,14,20,Y,1.333333333,40,53.45%,-29,29
17-02-2019,League,Kildare,1200,1,16,19,Derry,986,0,21,21,Y,1.105263158,40,84.24%,-37,37
17-02-2019,League,Armagh,915,1,11,14,Roscommon,907,0,18,18,Y,1.285714286,40,67.43%,-35,35
17-02-2019,League,Tyrone,818,2,13,19,Monaghan,713,4,12,24,Y,1.263157895,40,76.39%,-39,39
17-02-2019,League,Longford,494,2,18,24,Leitrim,274,0,16,16,Y,1.5,40,84.60%,9,-9
17-02-2019,League,Sligo,440,4,9,21,Cavan,231,2,6,12,Y,1.75,40,83.93%,11,-11
23-02-2019,League,London,1090,1,11,14,Kerry,1459,3,27,36,Y,2,40,26.73%,-21,21
23-02-2019,League,Warwickshire,821,3,11,20,Derry,1023,2,18,24,Y,1.2,40,44.04%,-21,21
24-02-2019,League,Clare,2020,2,22,28,Wexford,1936,1,22,25,Y,1.12,40,74.60%,11,-11
24-02-2019,League,Tipperary,2001,0,17,17,Kilkenny,2016,0,18,18,Y,1.058823529,40,65.06%,-28,28
24-02-2019,League,Limerick,2223,1,21,24,Cork,1958,2,21,27,Y,1.125,40,87.11%,-39,39
24-02-2019,League,Offaly,1397,0,14,14,Galway,2217,2,20,26,Y,1.857142857,40,4.37%,-3,3
24-02-2019,League,Carlow,1543,0,17,17,Laois,1447,0,17,17,Y,1,40,75.64%,-10,10
24-02-2019,League,Dublin,1768,1,26,29,Waterford,1933,4,15,27,Y,1.074074074,40,48.27%,22,-22
24-02-2019,League,Westmeath,1507,1,20,23,Meath,1143,0,20,20,Y,1.15,40,91.43%,4,-4
24-02-2019,League,Mayo,1057,0,13,13,Antrim,1349,5,18,33,Y,2,40,34.21%,-27,27
24-02-2019,League,Down,1213,3,21,30,Donegal,952,1,15,18,Y,1.666666667,40,86.91%,9,-9
24-02-2019,League,Wicklow,1130,2,17,23,Kildare,1163,1,17,20,Y,1.15,40,63.15%,17,-17
24-02-2019,League,Louth,577,2,6,12,Armagh,880,2,17,23,Y,1.916666667,40,33.08%,-25,25
24-02-2019,League,Monaghan,752,3,17,26,Lancashire,353,0,16,16,Y,1.625,40,92.61%,5,-5
24-02-2019,League,Roscommon,942,1,26,29,Tyrone,779,1,11,14,Y,2,40,80.87%,15,-15
24-02-2019,League,Cavan,220,0,13,13,Longford,503,3,10,19,Y,1.461538462,40,35.15%,-21,21
24-02-2019,League,Leitrim,265,1,12,15,Fermanagh,72,2,15,21,Y,1.4,40,82.91%,-46,46
03-03-2019,League,Clare,2031,2,11,17,Limerick,2184,1,14,17,Y,1,40,49.65%,0,0
03-03-2019,League,Offaly,1394,4,8,20,Carlow,1533,1,10,13,Y,1.538461538,40,51.27%,30,-30
03-03-2019,League,Dublin,1790,0,13,13,Laois,1457,0,11,11,Y,1.181818182,40,90.24%,5,-5
03-03-2019,League,Antrim,1376,1,16,19,London,1069,0,17,17,Y,1.117647059,40,89.13%,5,-5
03-03-2019,League,Kerry,1480,3,15,24,Meath,1139,0,8,8,Y,2,40,90.56%,8,-8
03-03-2019,League,Westmeath,1511,2,12,18,Mayo,1030,0,6,6,Y,2,40,94.81%,4,-4
03-03-2019,League,Derry,1044,0,16,16,Wicklow,1147,2,16,22,Y,1.375,40,55.39%,-30,30
03-03-2019,League,Donegal,943,5,18,33,Warwickshire,800,0,17,17,Y,1.941176471,40,79.40%,16,-16
03-03-2019,League,Kildare,1146,0,13,13,Down,1222,1,6,9,Y,1.444444444,40,58.44%,24,-24
03-03-2019,League,Louth,552,1,10,13,Monaghan,757,1,11,14,Y,1.076923077,40,43.70%,-19,19
03-03-2019,League,Tyrone,764,3,16,25,Armagh,905,1,16,19,Y,1.315789474,40,51.04%,26,-26
03-03-2019,League,Lancashire,348,2,13,19,Roscommon,957,1,6,9,N,2,40,5.71%,75,-75
03-03-2019,League,Fermanagh,118,1,13,16,Cavan,199,0,6,6,Y,2,40,57.88%,34,-34
03-03-2019,League,Longford,524,0,3,3,Sligo,451,3,15,24,Y,2,40,73.63%,-59,59
09-03-2019,League,Laois,1452,0,11,11,Limerick,2184,2,22,28,Y,2,40,6.42%,-5,5
09-03-2019,League,Warwickshire,784,2,10,16,Donegal,959,1,11,14,N,1.142857143,40,30.88%,32,-32
10-03-2019,League,Cork,1997,1,16,19,Tipperary,1973,1,29,32,Y,1.684210526,40,69.03%,-47,47
10-03-2019,League,Wexford,1925,1,19,22,Kilkenny,2044,1,12,15,Y,1.466666667,40,53.56%,27,-27
10-03-2019,League,Waterford,1911,1,18,21,Galway,2220,2,13,19,Y,1.105263158,40,32.47%,30,-30
10-03-2019,League,Offaly,1424,1,16,19,Carlow,1503,2,14,20,N,1.052631579,40,41.00%,-17,17
10-03-2019,League,Westmeath,1515,0,12,12,Kerry,1488,0,10,10,N,1.2,40,53.10%,23,-23
10-03-2019,League,London,1064,1,10,13,Mayo,1026,0,16,16,Y,1.230769231,40,70.39%,-35,35
10-03-2019,League,Wicklow,1177,1,9,12,Derry,1014,0,8,8,N,1.5,40,67.93%,19,-19
10-03-2019,League,Roscommon,882,0,14,14,Armagh,879,0,11,11,N,1.272727273,40,50.35%,25,-25
10-03-2019,League,Longford,465,2,15,21,Sligo,510,3,10,19,N,1.105263158,40,44.84%,24,-24
16-03-2019,League,Galway,2190,3,21,30,Wexford,1952,3,11,20,Y,1.5,40,85.65%,9,-9
16-03-2019,League,Waterford,1941,0,31,31,Clare,2031,1,14,17,Y,1.823529412,40,56.86%,31,-31
16-03-2019,League,Tipperary,2020,0,23,23,Dublin,1795,1,21,24,Y,1.043478261,40,84.90%,-35,35
16-03-2019,League,Kilkenny,2017,1,16,19,Cork,1950,2,15,21,Y,1.105263158,40,73.09%,-32,32
24-03-2019,League,Dublin,1830,1,16,19,Limerick,2189,1,19,22,N,1.157894737,40,16.07%,-7,7
24-03-2019,League,Galway,2199,0,19,19,Waterford,1972,1,18,21,N,1.105263158,40,73.99%,-33,33
31-03-2019,League,Limerick,2196,1,24,27,Waterford,2005,0,19,19,N,1.421052632,40,70.67%,17,-17
11-05-2019,Provincial,Kilkenny,1985,2,23,29,Dublin,1823,1,21,24,Y,1.208333333,60,80.80%,14,-14
11-05-2019,Secondary,Antrim,1381,3,19,28,Kerry,1465,0,14,14,Y,2,50,57.54%,42,-42
11-05-2019,Secondary,Offaly,1407,3,21,30,Laois,1447,4,22,34,Y,1.133333333,50,62.40%,-35,35
11-05-2019,Secondary,Down,1198,3,20,29,Derry,995,2,14,20,Y,1.45,50,83.56%,12,-12
11-05-2019,Secondary,Armagh,854,2,20,26,Monaghan,776,2,14,20,Y,1.3,50,74.08%,17,-17
11-05-2019,Secondary,Louth,533,1,19,22,Sligo,486,2,24,30,Y,1.363636364,50,71.24%,-49,49
12-05-2019,Provincial,Galway,2166,1,24,27,Carlow,1520,1,18,21,Y,1.285714286,60,97.51%,2,-2
12-05-2019,Provincial,Waterford,1988,0,22,22,Clare,2000,1,20,23,Y,1.045454545,60,65.37%,-41,41
12-05-2019,Provincial,Cork,1982,2,24,30,Tipperary,1985,2,28,34,Y,1.133333333,60,66.31%,-45,45
12-05-2019,Secondary,Roscommon,907,0,20,20,Kildare,1170,1,15,18,Y,1.111111111,50,37.28%,35,-35
12-05-2019,Secondary,Meath,1131,2,23,29,London,1029,0,13,13,Y,2,50,76.14%,24,-24
12-05-2019,Secondary,Donegal,927,1,15,18,Wicklow,1196,4,12,24,Y,1.333333333,50,36.63%,-24,24
12-05-2019,Secondary,Longford,489,1,12,15,Warwickshire,816,1,15,18,Y,1.2,50,30.68%,-18,18
12-05-2019,Secondary,Tyrone,790,1,15,18,Mayo,1061,0,15,15,Y,1.2,50,36.42%,38,-38
18-05-2019,Secondary,Laois,1482,2,24,30,Antrim,1423,1,19,22,Y,1.363636364,50,72.36%,19,-19
18-05-2019,Secondary,Westmeath,1538,3,18,27,Offaly,1372,0,14,14,Y,1.928571429,50,81.08%,18,-18
18-05-2019,Secondary,London,1005,2,12,18,Roscommon,942,1,25,28,Y,1.555555556,50,72.73%,-57,57
18-05-2019,Secondary,Derry,983,0,20,20,Donegal,903,1,14,17,Y,1.176470588,50,74.25%,15,-15
18-05-2019,Secondary,Wicklow,1220,2,19,25,Down,1210,2,25,31,Y,1.24,50,67.63%,-42,42
18-05-2019,Secondary,Kildare,1135,1,13,16,Meath,1155,2,27,33,Y,2,50,64.54%,-65,65
18-05-2019,Secondary,Warwickshire,834,2,18,24,Armagh,871,1,21,24,Y,1,50,62.72%,-6,6
18-05-2019,Secondary,Sligo,535,3,19,28,Tyrone,828,1,14,17,Y,1.647058824,50,34.11%,54,-54
18-05-2019,Secondary,Monaghan,759,1,17,20,Longford,471,2,17,23,Y,1.15,50,88.26%,-51,51
18-05-2019,Secondary,Mayo,1023,3,23,32,Louth,484,1,13,16,Y,2,50,95.98%,4,-4
18-05-2019,Secondary,Lancashire,423,0,20,20,Leitrim,219,1,15,18,Y,1.111111111,50,83.62%,9,-9
18-05-2019,Secondary,Cavan,165,1,11,14,Fermanagh,152,0,9,9,Y,1.555555556,50,67.93%,25,-25
19-05-2019,Provincial,Carlow,1518,1,14,17,Kilkenny,1999,3,22,31,Y,1.823529412,60,17.88%,-20,20
19-05-2019,Provincial,Dublin,1809,1,22,25,Wexford,1943,2,19,25,Y,1,60,51.84%,-1,1
19-05-2019,Provincial,Tipperary,2030,2,30,36,Waterford,1947,0,18,18,Y,2,60,74.52%,31,-31
19-05-2019,Provincial,Limerick,2213,1,19,22,Cork,1937,1,26,29,Y,1.318181818,60,87.67%,-69,69
25-05-2019,Secondary,Westmeath,1556,2,16,22,Kerry,1423,1,21,24,Y,1.090909091,50,78.64%,-43,43
25-05-2019,Secondary,Fermanagh,127,2,13,19,Lancashire,432,0,0,15,Y,1.266666667,50,32.88%,43,-43
25-05-2019,Secondary,Leitrim,210,2,16,22,Cavan,190,1,16,19,Y,1.157894737,50,68.63%,18,-18
26-05-2019,Provincial,Galway,2168,0,16,16,Wexford,1944,0,16,16,Y,1,60,84.84%,-21,21
01-06-2019,Secondary,Offaly,1354,4,18,30,Antrim,1404,3,23,32,Y,1.066666667,50,61.31%,-33,33
01-06-2019,Secondary,London,948,2,19,25,Kildare,1070,2,19,25,Y,1,50,53.22%,-2,2
01-06-2019,Secondary,Roscommon,999,0,19,19,Meath,1220,0,23,23,Y,1.210526316,50,41.90%,-25,25
01-06-2019,Secondary,Donegal,888,2,15,21,Down,1252,7,22,43,Y,2,50,27.18%,-27,27
01-06-2019,Secondary,Derry,998,0,16,16,Wicklow,1178,1,16,19,Y,1.1875,50,46.55%,-28,28
01-06-2019,Secondary,Monaghan,708,2,15,21,Warwickshire,828,3,12,21,Y,1,50,53.45%,-2,2
01-06-2019,Secondary,Longford,522,0,14,14,Armagh,877,0,24,24,Y,1.714285714,50,28.01%,-24,24
01-06-2019,Secondary,Sligo,589,2,16,22,Mayo,1027,1,19,22,Y,1,50,20.98%,15,-15
01-06-2019,Secondary,Tyrone,774,2,21,27,Louth,480,1,17,20,Y,1.35,50,88.54%,8,-8
02-06-2019,Provincial,Carlow,1498,1,13,16,Dublin,1808,2,22,28,Y,1.75,60,32.37%,-34,34
02-06-2019,Provincial,Waterford,1916,0,10,10,Limerick,2144,2,24,30,Y,2,60,41.12%,-49,49
02-06-2019,Provincial,Clare,2041,0,17,17,Tipperary,2061,3,21,30,Y,1.764705882,60,64.54%,-68,68
08-06-2019,Provincial,Wexford,1965,2,28,34,Carlow,1464,0,19,19,Y,1.789473684,60,95.25%,5,-5
08-06-2019,Provincial,Cork,2006,2,30,36,Waterford,1867,2,17,23,Y,1.565217391,60,79.10%,20,-20
08-06-2019,Secondary,Kerry,1466,1,21,24,Laois,1501,5,17,32,Y,1.333333333,50,62.94%,-42,42
08-06-2019,Secondary,Antrim,1437,0,21,21,Westmeath,1513,0,29,29,Y,1.380952381,50,58.44%,-40,40
08-06-2019,Secondary,Meath,1245,3,24,33,Derry,970,2,18,24,N,1.375,50,78.01%,15,-15
08-06-2019,Secondary,Down,1279,2,18,24,Roscommon,974,1,15,18,N,1.333333333,50,80.29%,13,-13
08-06-2019,Secondary,Donegal,861,1,14,17,London,946,2,18,24,N,1.411764706,50,40.34%,-28,28
08-06-2019,Secondary,Armagh,901,2,19,25,Tyrone,782,1,20,23,N,1.086956522,50,63.37%,20,-20
08-06-2019,Secondary,Monaghan,706,4,17,29,Louth,472,2,20,26,N,1.115384615,50,74.60%,14,-14
08-06-2019,Secondary,Leitrim,228,2,18,24,Fermanagh,170,1,16,19,Y,1.263157895,50,72.27%,18,-18
08-06-2019,Secondary,Cavan,172,1,7,10,Lancashire,389,1,26,29,Y,2,50,42.35%,-42,42
09-06-2019,Provincial,Kilkenny,2019,2,22,28,Galway,2147,3,20,29,Y,1.035714286,60,52.53%,-33,33
09-06-2019,Provincial,Limerick,2193,1,28,31,Clare,1973,0,13,13,Y,2,60,84.60%,18,-18
09-06-2019,Secondary,Sligo,604,2,21,27,Warwickshire,830,1,17,20,N,1.35,50,26.10%,50,-50
15-06-2019,Secondary,Kerry,1424,1,18,21,Offaly,1321,1,16,19,Y,1.105263158,50,76.23%,13,-13
15-06-2019,Secondary,Laois,1543,1,22,25,Westmeath,1553,1,22,25,Y,1,50,65.58%,-8,8
15-06-2019,Provincial,Wexford,1970,0,21,21,Kilkenny,1986,1,18,21,Y,1,60,64.96%,-9,9
15-06-2019,Provincial,Dublin,1842,3,19,28,Galway,2180,0,24,24,Y,1.166666667,60,29.61%,49,-49
16-06-2019,Provincial,Tipperary,2129,1,22,25,Limerick,2211,0,21,21,Y,1.19047619,60,57.77%,30,-30
16-06-2019,Provincial,Clare,1955,2,23,29,Cork,2026,2,18,24,Y,1.208333333,60,59.00%,30,-30
22-06-2019,Secondary,Lancashire,431,2,22,28,Leitrim,246,2,23,29,N,1.035714286,50,70.10%,-36,36
22-06-2019,Secondary,Armagh,921,2,13,19,Sligo,654,2,14,20,N,1.052631579,50,77.37%,-41,41
22-06-2019,Secondary,Down,1292,2,15,21,Meath,1260,4,19,31,N,1.476190476,50,53.68%,-40,40
30-06-2019,Secondary,Laois,1535,3,26,35,Westmeath,1561,1,21,24,N,1.458333333,50,47.01%,39,-39
30-06-2019,Provincial,Limerick,2181,2,26,32,Tipperary,2159,2,14,20,Y,1.6,60,68.83%,30,-30
30-06-2019,Provincial,Kilkenny,1995,0,23,23,Wexford,1961,1,23,26,N,1.130434783,60,53.91%,-37,37
06-07-2019,All-Ireland,Laois,1574,1,22,25,Dublin,1891,0,23,23,Y,1.086956522,80,31.67%,59,-59
06-07-2019,All-Ireland,Westmeath,1522,0,20,20,Cork,1996,1,40,43,Y,2,80,18.36%,-29,29
14-07-2019,All-Ireland,Laois,1633,1,18,21,Tipperary,2129,2,25,31,N,1.476190476,80,9.24%,-11,11
14-07-2019,All-Ireland,Cork,2025,3,18,27,Kilkenny,1958,2,27,33,N,1.222222222,80,57.65%,-56,56
27-07-2019,All-Ireland,Limerick,2211,2,17,23,Kilkenny,2014,1,21,24,N,1.043478261,80,71.24%,-59,59
28-07-2019,All-Ireland,Wexford,1998,3,20,29,Tipperary,2140,1,28,31,N,1.068965517,80,34.21%,-29,29
19-08-2019,All-Ireland,Kilkenny,2073,0,20,20,Tipperary,2169,3,25,34,N,1.7,80,39.12%,-53,53
27-01-2018,League,Dublin,1813,1,15,18,Offaly,1478,2,25,31,Y,1.722222222,40,90.32%,-62,62
27-01-2018,League,Cork,1969,1,24,27,Kilkenny,2023,0,24,24,Y,1.125,40,60.88%,18,-18
28-01-2018,League,Clare,1918,1,21,24,Tipperary,2139,0,19,19,Y,1.263157895,40,41.90%,29,-29
28-01-2018,League,Waterford,2105,0,19,19,Wexford,1858,2,20,26,Y,1.368421053,40,86.16%,-47,47
28-01-2018,League,Galway,2255,1,19,22,Antrim,1394,1,16,19,Y,1.157894737,40,99.06%,0,0
28-01-2018,League,Limerick,1799,1,25,28,Laois,1502,0,18,18,Y,1.555555556,40,88.68%,7,-7
28-01-2018,League,London,1155,1,13,16,Kerry,1411,2,30,36,Y,2,40,38.03%,-30,30
28-01-2018,League,Kildare,1153,0,16,16,Meath,1292,1,16,19,Y,1.1875,40,51.27%,-24,24
28-01-2018,League,Carlow,1394,0,15,15,Westmeath,1339,0,19,19,Y,1.266666667,40,71.99%,-36,36
28-01-2018,League,Derry,945,1,14,17,Down,1203,2,17,23,Y,1.352941176,40,37.82%,-20,20
28-01-2018,League,Wicklow,1207,4,20,32,Armagh,1023,1,12,15,Y,2,40,82.32%,14,-14
28-01-2018,League,Mayo,1013,2,16,22,Donegal,875,1,9,12,Y,1.833333333,40,79.02%,15,-15
28-01-2018,League,Roscommon,885,3,18,27,Louth,553,1,6,9,Y,2,40,90.20%,8,-8
28-01-2018,League,Tyrone,876,2,14,20,Warwickshire,690,3,16,25,Y,1.25,40,82.45%,-41,41
28-01-2018,League,Longford,604,0,12,12,Monaghan,844,0,16,16,Y,1.333333333,40,39.78%,-21,21
28-01-2018,League,Lancashire,197,2,25,31,Fermanagh,210,1,11,14,N,2,40,48.50%,41,-41
28-01-2018,League,Sligo,487,0,8,8,Leitrim,319,1,9,12,Y,1.5,40,81.22%,-49,49
03-02-2018,League,London,1125,1,14,17,Meath,1316,1,24,27,Y,1.588235294,40,45.29%,-29,29
03-02-2018,League,Warwickshire,731,1,14,17,Longford,583,0,11,11,Y,1.545454545,40,79.78%,13,-13
03-02-2018,League,Tipperary,2110,1,20,23,Waterford,2058,1,11,14,Y,1.642857143,40,71.71%,19,-19
03-02-2018,League,Laois,1495,0,17,17,Galway,2255,2,18,24,Y,1.411764706,40,5.68%,-3,3
04-02-2018,League,Leitrim,368,0,14,14,Lancashire,238,0,15,15,Y,1.071428571,40,78.41%,-34,34
04-02-2018,League,Westmeath,1375,1,20,23,Kildare,1129,2,11,17,Y,1.352941176,40,86.10%,8,-8
04-02-2018,League,Wexford,1905,0,21,21,Cork,1987,1,14,17,Y,1.235294118,40,57.77%,21,-21
04-02-2018,League,Kilkenny,2005,1,18,21,Clare,1947,2,18,24,Y,1.142857143,40,72.27%,-33,33
04-02-2018,League,Offaly,1540,0,10,10,Limerick,1806,1,24,27,Y,2,40,36.95%,-30,30
04-02-2018,League,Antrim,1394,0,22,22,Dublin,1751,0,23,23,Y,1.045454545,40,27.82%,-12,12
04-02-2018,League,Kerry,1441,1,11,14,Carlow,1358,1,18,21,Y,1.5,40,74.52%,-45,45
04-02-2018,League,Down,1223,1,24,27,Wicklow,1221,0,16,16,Y,1.6875,40,66.82%,22,-22
04-02-2018,League,Armagh,1009,2,13,19,Mayo,1028,3,15,24,Y,1.263157895,40,64.64%,-33,33
04-02-2018,League,Monaghan,865,0,16,16,Roscommon,893,1,13,16,Y,1,40,63.69%,-5,5
04-02-2018,League,Louth,545,4,12,24,Tyrone,835,0,20,20,Y,1.2,40,34.42%,31,-31
04-02-2018,League,Cavan,232,0,4,4,Sligo,438,2,19,25,Y,2,40,43.59%,-35,35
17-02-2018,League,Meath,1345,1,18,21,Westmeath,1383,1,19,22,Y,1.047619048,40,62.62%,-26,26
17-02-2018,League,Tipperary,2129,3,21,30,Wexford,1926,1,21,24,Y,1.25,40,83.56%,8,-8
17-02-2018,League,Limerick,1836,1,26,29,Dublin,1763,0,17,17,Y,1.705882353,40,73.63%,18,-18
17-02-2018,League,Laois,1492,0,27,27,Antrim,1382,2,16,22,Y,1.227272727,40,76.81%,11,-11
18-02-2018,League,London,1096,0,15,15,Carlow,1403,3,23,32,Y,2,40,32.67%,-26,26
18-02-2018,League,Wicklow,1199,2,21,27,Donegal,860,0,21,21,Y,1.285714286,40,90.48%,5,-5
18-02-2018,League,Louth,576,1,16,19,Warwickshire,744,1,16,19,Y,1,40,47.93%,1,-1
18-02-2018,League,Waterford,2039,0,12,12,Kilkenny,1972,1,20,23,Y,1.916666667,40,73.09%,-56,56
18-02-2018,League,Clare,1980,0,23,23,Cork,1966,0,19,19,Y,1.210526316,40,68.03%,15,-15
18-02-2018,League,Galway,2258,2,19,25,Offaly,1510,0,14,14,Y,1.785714286,40,98.43%,1,-1
18-02-2018,League,Kildare,1121,0,9,9,Kerry,1396,1,23,26,Y,2,40,35.99%,-29,29
18-02-2018,League,Down,1245,3,15,24,Armagh,976,0,13,13,Y,1.846153846,40,87.32%,9,-9
18-02-2018,League,Derry,925,0,10,10,Mayo,1061,0,13,13,Y,1.3,40,51.61%,-27,27
18-02-2018,League,Roscommon,898,1,25,28,Longford,570,1,10,13,Y,2,40,90.04%,8,-8
18-02-2018,League,Monaghan,860,0,17,17,Tyrone,804,2,15,21,Y,1.235294118,40,72.08%,-36,36
18-02-2018,League,Lancashire,272,2,15,21,Cavan,197,1,12,15,N,1.4,40,58.55%,23,-23
18-02-2018,League,Fermanagh,169,0,11,11,Leitrim,334,2,12,18,Y,1.636363636,40,48.27%,-32,32
25-02-2018,League,Offaly,1509,1,21,24,Laois,1503,1,16,19,Y,1.263157895,40,67.23%,17,-17
25-02-2018,League,Kerry,1425,3,19,28,Meath,1319,1,9,12,Y,2,40,76.48%,19,-19
25-02-2018,League,London,1070,1,10,13,Westmeath,1409,2,12,18,Y,1.384615385,40,29.52%,-16,16
25-02-2018,League,Longford,562,5,7,22,Louth,577,4,17,29,Y,1.318181818,40,65.06%,-34,34
25-02-2018,League,Tyrone,840,1,16,19,Roscommon,906,1,12,15,Y,1.266666667,40,59.55%,20,-20
24-02-2018,League,Warwickshire,743,2,17,23,Monaghan,824,3,13,22,Y,1.045454545,40,57.88%,18,-18
25-02-2018,League,Cork,1951,1,15,18,Waterford,1983,1,20,23,Y,1.277777778,40,63.26%,-32,32
25-02-2018,League,Wexford,1918,0,20,20,Clare,1995,1,13,16,Y,1.25,40,58.33%,21,-21
25-02-2018,League,Kilkenny,2028,2,22,28,Tipperary,2137,2,21,27,Y,1.037037037,40,54.71%,19,-19
